,dataset_name,classifier_name,splitter_method,n_splits,metric_name,expected_estimate,estimate_std,true_value,bias
1299,analcatdata_dmft,RandomForestClassifier,CBDSCV_Mini,2,recall,0.21493,0.01998,0.22700,-0.01207
1300,analcatdata_dmft,RandomForestClassifier,CBDSCV_Mini,5,recall,0.21830,0.01221,0.22700,-0.00870
1301,analcatdata_dmft,RandomForestClassifier,CBDSCV_Mini,10,recall,0.22046,0.01262,0.22700,-0.00654
1302,analcatdata_dmft,RandomForestClassifier,DBSCV,2,recall,0.21409,0.01093,0.22700,-0.01291
1303,analcatdata_dmft,RandomForestClassifier,DBSCV,5,recall,0.21991,0.01102,0.22700,-0.00709
1304,analcatdata_dmft,RandomForestClassifier,DBSCV,10,recall,0.22136,0.01309,0.22700,-0.00564
1305,analcatdata_dmft,RandomForestClassifier,DOBSCV,2,recall,0.21488,0.01097,0.22700,-0.01212
1306,analcatdata_dmft,RandomForestClassifier,DOBSCV,5,recall,0.22541,0.00918,0.22700,-0.00159
1307,analcatdata_dmft,RandomForestClassifier,DOBSCV,10,recall,0.22290,0.01384,0.22700,-0.00410
1308,analcatdata_dmft,RandomForestClassifier,KFold,2,recall,0.21646,0.01680,0.22700,-0.01054
1309,analcatdata_dmft,RandomForestClassifier,KFold,5,recall,0.21955,0.01295,0.22700,-0.00745
1310,analcatdata_dmft,RandomForestClassifier,KFold,10,recall,0.22062,0.01637,0.22700,-0.00638
1311,analcatdata_dmft,RandomForestClassifier,ShuffleSplit,2,recall,0.21849,0.03877,0.22700,-0.00851
1312,analcatdata_dmft,RandomForestClassifier,ShuffleSplit,5,recall,0.22192,0.02422,0.22700,-0.00508
1313,analcatdata_dmft,RandomForestClassifier,ShuffleSplit,10,recall,0.22283,0.01845,0.22700,-0.00417
1314,analcatdata_dmft,RandomForestClassifier,StratifiedKFold,2,recall,0.21502,0.01190,0.22700,-0.01198
1315,analcatdata_dmft,RandomForestClassifier,StratifiedKFold,5,recall,0.22025,0.01489,0.22700,-0.00675
1316,analcatdata_dmft,RandomForestClassifier,StratifiedKFold,10,recall,0.22252,0.01064,0.22700,-0.00448
1317,analcatdata_dmft,RandomForestClassifier,StratifiedShuffleSplit,2,recall,0.22539,0.03062,0.22700,-0.00162
1318,analcatdata_dmft,RandomForestClassifier,StratifiedShuffleSplit,5,recall,0.22147,0.02098,0.22700,-0.00553
1319,analcatdata_dmft,RandomForestClassifier,StratifiedShuffleSplit,10,recall,0.22277,0.01727,0.22700,-0.00423
1320,analcatdata_dmft,SVC,CBDSCV,2,accuracy,0.21570,0.01412,0.23700,-0.02130
1321,analcatdata_dmft,SVC,CBDSCV,5,accuracy,0.22484,0.01133,0.23700,-0.01216
1322,analcatdata_dmft,SVC,CBDSCV,10,accuracy,0.22898,0.01533,0.23700,-0.00802
1323,analcatdata_dmft,SVC,CBDSCV_Mini,2,accuracy,0.21527,0.00987,0.23700,-0.02173
1324,analcatdata_dmft,SVC,CBDSCV_Mini,5,accuracy,0.21982,0.00854,0.23700,-0.01718
1325,analcatdata_dmft,SVC,CBDSCV_Mini,10,accuracy,0.22625,0.01041,0.23700,-0.01075
1326,analcatdata_dmft,SVC,DBSCV,2,accuracy,0.21778,0.01483,0.23700,-0.01922
1327,analcatdata_dmft,SVC,DBSCV,5,accuracy,0.22636,0.01241,0.23700,-0.01064
1328,analcatdata_dmft,SVC,DBSCV,10,accuracy,0.22985,0.01088,0.23700,-0.00715
1329,analcatdata_dmft,SVC,DOBSCV,2,accuracy,0.21966,0.01509,0.23700,-0.01734
1330,analcatdata_dmft,SVC,DOBSCV,5,accuracy,0.22691,0.01644,0.23700,-0.01009
1331,analcatdata_dmft,SVC,DOBSCV,10,accuracy,0.22934,0.01233,0.23700,-0.00766
1332,analcatdata_dmft,SVC,KFold,2,accuracy,0.21375,0.01482,0.23700,-0.02325
1333,analcatdata_dmft,SVC,KFold,5,accuracy,0.22219,0.01512,0.23700,-0.01481
1334,analcatdata_dmft,SVC,KFold,10,accuracy,0.22882,0.01350,0.23700,-0.00818
1335,analcatdata_dmft,SVC,ShuffleSplit,2,accuracy,0.22326,0.03949,0.23700,-0.01374
1336,analcatdata_dmft,SVC,ShuffleSplit,5,accuracy,0.22541,0.03138,0.23700,-0.01159
1337,analcatdata_dmft,SVC,ShuffleSplit,10,accuracy,0.23299,0.02022,0.23700,-0.00401
1338,analcatdata_dmft,SVC,StratifiedKFold,2,accuracy,0.20698,0.01357,0.23700,-0.03002
1339,analcatdata_dmft,SVC,StratifiedKFold,5,accuracy,0.22358,0.01276,0.23700,-0.01342
1340,analcatdata_dmft,SVC,StratifiedKFold,10,accuracy,0.23006,0.01289,0.23700,-0.00694
1341,analcatdata_dmft,SVC,StratifiedShuffleSplit,2,accuracy,0.22326,0.04216,0.23700,-0.01374
1342,analcatdata_dmft,SVC,StratifiedShuffleSplit,5,accuracy,0.22417,0.02864,0.23700,-0.01283
1343,analcatdata_dmft,SVC,StratifiedShuffleSplit,10,accuracy,0.22868,0.01550,0.23700,-0.00832
1344,analcatdata_dmft,SVC,CBDSCV,2,balanced_accuracy,0.21853,0.01467,0.24180,-0.02327
1345,analcatdata_dmft,SVC,CBDSCV,5,balanced_accuracy,0.22911,0.01152,0.24180,-0.01269
1346,analcatdata_dmft,SVC,CBDSCV,10,balanced_accuracy,0.23219,0.01624,0.24180,-0.00961
1347,analcatdata_dmft,SVC,CBDSCV_Mini,2,balanced_accuracy,0.21801,0.01034,0.24180,-0.02379
1348,analcatdata_dmft,SVC,CBDSCV_Mini,5,balanced_accuracy,0.22582,0.00837,0.24180,-0.01598
1349,analcatdata_dmft,SVC,CBDSCV_Mini,10,balanced_accuracy,0.23147,0.00851,0.24180,-0.01033
1350,analcatdata_dmft,SVC,DBSCV,2,balanced_accuracy,0.22140,0.01516,0.24180,-0.02040
1351,analcatdata_dmft,SVC,DBSCV,5,balanced_accuracy,0.23092,0.01234,0.24180,-0.01088
1352,analcatdata_dmft,SVC,DBSCV,10,balanced_accuracy,0.23354,0.01159,0.24180,-0.00826
1353,analcatdata_dmft,SVC,DOBSCV,2,balanced_accuracy,0.22393,0.01574,0.24180,-0.01787
1354,analcatdata_dmft,SVC,DOBSCV,5,balanced_accuracy,0.23136,0.01627,0.24180,-0.01044
1355,analcatdata_dmft,SVC,DOBSCV,10,balanced_accuracy,0.23448,0.01153,0.24180,-0.00732
1356,analcatdata_dmft,SVC,KFold,2,balanced_accuracy,0.21732,0.01552,0.24180,-0.02448
1357,analcatdata_dmft,SVC,KFold,5,balanced_accuracy,0.22738,0.01473,0.24180,-0.01442
1358,analcatdata_dmft,SVC,KFold,10,balanced_accuracy,0.23393,0.01343,0.24180,-0.00787
1359,analcatdata_dmft,SVC,ShuffleSplit,2,balanced_accuracy,0.22755,0.04086,0.24180,-0.01425
1360,analcatdata_dmft,SVC,ShuffleSplit,5,balanced_accuracy,0.23194,0.03049,0.24180,-0.00986
1361,analcatdata_dmft,SVC,ShuffleSplit,10,balanced_accuracy,0.23841,0.02007,0.24180,-0.00339
1362,analcatdata_dmft,SVC,StratifiedKFold,2,balanced_accuracy,0.21091,0.01445,0.24180,-0.03089
1363,analcatdata_dmft,SVC,StratifiedKFold,5,balanced_accuracy,0.22787,0.01299,0.24180,-0.01392
1364,analcatdata_dmft,SVC,StratifiedKFold,10,balanced_accuracy,0.23445,0.01276,0.24180,-0.00734
1365,analcatdata_dmft,SVC,StratifiedShuffleSplit,2,balanced_accuracy,0.22850,0.04284,0.24180,-0.01330
1366,analcatdata_dmft,SVC,StratifiedShuffleSplit,5,balanced_accuracy,0.22978,0.02929,0.24180,-0.01202
1367,analcatdata_dmft,SVC,StratifiedShuffleSplit,10,balanced_accuracy,0.23423,0.01568,0.24180,-0.00757
1368,analcatdata_dmft,SVC,CBDSCV,2,f1,0.20703,0.01394,0.22210,-0.01507
1369,analcatdata_dmft,SVC,CBDSCV,5,f1,0.21062,0.01130,0.22210,-0.01148
1370,analcatdata_dmft,SVC,CBDSCV,10,f1,0.20924,0.01621,0.22210,-0.01286
1371,analcatdata_dmft,SVC,CBDSCV_Mini,2,f1,0.20635,0.00768,0.22210,-0.01575
1372,analcatdata_dmft,SVC,CBDSCV_Mini,5,f1,0.20671,0.00925,0.22210,-0.01539
1373,analcatdata_dmft,SVC,CBDSCV_Mini,10,f1,0.20836,0.01090,0.22210,-0.01374
1374,analcatdata_dmft,SVC,DBSCV,2,f1,0.20827,0.01456,0.22210,-0.01383
1375,analcatdata_dmft,SVC,DBSCV,5,f1,0.21196,0.01350,0.22210,-0.01014
1376,analcatdata_dmft,SVC,DBSCV,10,f1,0.21053,0.01355,0.22210,-0.01157
1377,analcatdata_dmft,SVC,DOBSCV,2,f1,0.21002,0.01489,0.22210,-0.01208
1378,analcatdata_dmft,SVC,DOBSCV,5,f1,0.21322,0.01721,0.22210,-0.00888
1379,analcatdata_dmft,SVC,DOBSCV,10,f1,0.21128,0.01250,0.22210,-0.01082
1380,analcatdata_dmft,SVC,KFold,2,f1,0.20420,0.01517,0.22210,-0.01790
1381,analcatdata_dmft,SVC,KFold,5,f1,0.20926,0.01419,0.22210,-0.01284
1382,analcatdata_dmft,SVC,KFold,10,f1,0.21076,0.01476,0.22210,-0.01134
1383,analcatdata_dmft,SVC,ShuffleSplit,2,f1,0.20742,0.04067,0.22210,-0.01468
1384,analcatdata_dmft,SVC,ShuffleSplit,5,f1,0.20862,0.03048,0.22210,-0.01348
1385,analcatdata_dmft,SVC,ShuffleSplit,10,f1,0.21484,0.01995,0.22210,-0.00726
1386,analcatdata_dmft,SVC,StratifiedKFold,2,f1,0.19882,0.01433,0.22210,-0.02328
1387,analcatdata_dmft,SVC,StratifiedKFold,5,f1,0.21188,0.01262,0.22210,-0.01022
1388,analcatdata_dmft,SVC,StratifiedKFold,10,f1,0.21491,0.01370,0.22210,-0.00719
1389,analcatdata_dmft,SVC,StratifiedShuffleSplit,2,f1,0.20932,0.04097,0.22210,-0.01278
1390,analcatdata_dmft,SVC,StratifiedShuffleSplit,5,f1,0.20932,0.02852,0.22210,-0.01278
1391,analcatdata_dmft,SVC,StratifiedShuffleSplit,10,f1,0.21391,0.01623,0.22210,-0.00819
1392,analcatdata_dmft,SVC,CBDSCV,2,precision,0.22197,0.01883,0.25070,-0.02873
1393,analcatdata_dmft,SVC,CBDSCV,5,precision,0.23305,0.01741,0.25070,-0.01765
1394,analcatdata_dmft,SVC,CBDSCV,10,precision,0.23647,0.02507,0.25070,-0.01423
1395,analcatdata_dmft,SVC,CBDSCV_Mini,2,precision,0.21789,0.01141,0.25070,-0.03281
1396,analcatdata_dmft,SVC,CBDSCV_Mini,5,precision,0.22751,0.01376,0.25070,-0.02319
1397,analcatdata_dmft,SVC,CBDSCV_Mini,10,precision,0.23318,0.01556,0.25070,-0.01752
1398,analcatdata_dmft,SVC,DBSCV,2,precision,0.22545,0.01903,0.25070,-0.02525
1399,analcatdata_dmft,SVC,DBSCV,5,precision,0.23279,0.01641,0.25070,-0.01791
1400,analcatdata_dmft,SVC,DBSCV,10,precision,0.23670,0.01902,0.25070,-0.01400
1401,analcatdata_dmft,SVC,DOBSCV,2,precision,0.22411,0.01724,0.25070,-0.02658
1402,analcatdata_dmft,SVC,DOBSCV,5,precision,0.23488,0.01972,0.25070,-0.01582
1403,analcatdata_dmft,SVC,DOBSCV,10,precision,0.24016,0.01922,0.25070,-0.01054
1404,analcatdata_dmft,SVC,KFold,2,precision,0.21870,0.01380,0.25070,-0.03200
1405,analcatdata_dmft,SVC,KFold,5,precision,0.22919,0.01881,0.25070,-0.02151
1406,analcatdata_dmft,SVC,KFold,10,precision,0.23802,0.02202,0.25070,-0.01268
1407,analcatdata_dmft,SVC,ShuffleSplit,2,precision,0.22532,0.04461,0.25070,-0.02538
1408,analcatdata_dmft,SVC,ShuffleSplit,5,precision,0.22766,0.03467,0.25070,-0.02304
1409,analcatdata_dmft,SVC,ShuffleSplit,10,precision,0.23950,0.02332,0.25070,-0.01120
1410,analcatdata_dmft,SVC,StratifiedKFold,2,precision,0.21201,0.01653,0.25070,-0.03869
1411,analcatdata_dmft,SVC,StratifiedKFold,5,precision,0.23631,0.02085,0.25070,-0.01438
1412,analcatdata_dmft,SVC,StratifiedKFold,10,precision,0.24187,0.01990,0.25070,-0.00883
1413,analcatdata_dmft,SVC,StratifiedShuffleSplit,2,precision,0.23829,0.05232,0.25070,-0.01241
1414,analcatdata_dmft,SVC,StratifiedShuffleSplit,5,precision,0.23336,0.03213,0.25070,-0.01734
1415,analcatdata_dmft,SVC,StratifiedShuffleSplit,10,precision,0.23951,0.01914,0.25070,-0.01119
1416,analcatdata_dmft,SVC,CBDSCV,2,recall,0.21853,0.01467,0.24180,-0.02327
1417,analcatdata_dmft,SVC,CBDSCV,5,recall,0.22911,0.01152,0.24180,-0.01269
1418,analcatdata_dmft,SVC,CBDSCV,10,recall,0.23219,0.01624,0.24180,-0.00961
1419,analcatdata_dmft,SVC,CBDSCV_Mini,2,recall,0.21801,0.01034,0.24180,-0.02379
1420,analcatdata_dmft,SVC,CBDSCV_Mini,5,recall,0.22582,0.00837,0.24180,-0.01598
1421,analcatdata_dmft,SVC,CBDSCV_Mini,10,recall,0.23147,0.00851,0.24180,-0.01033
1422,analcatdata_dmft,SVC,DBSCV,2,recall,0.22140,0.01516,0.24180,-0.02040
1423,analcatdata_dmft,SVC,DBSCV,5,recall,0.23092,0.01234,0.24180,-0.01088
1424,analcatdata_dmft,SVC,DBSCV,10,recall,0.23354,0.01159,0.24180,-0.00826
1425,analcatdata_dmft,SVC,DOBSCV,2,recall,0.22393,0.01574,0.24180,-0.01787
1426,analcatdata_dmft,SVC,DOBSCV,5,recall,0.23136,0.01627,0.24180,-0.01044
1427,analcatdata_dmft,SVC,DOBSCV,10,recall,0.23448,0.01153,0.24180,-0.00732
1428,analcatdata_dmft,SVC,KFold,2,recall,0.21732,0.01552,0.24180,-0.02448
1429,analcatdata_dmft,SVC,KFold,5,recall,0.22738,0.01473,0.24180,-0.01442
1430,analcatdata_dmft,SVC,KFold,10,recall,0.23393,0.01343,0.24180,-0.00787
1431,analcatdata_dmft,SVC,ShuffleSplit,2,recall,0.22755,0.04086,0.24180,-0.01425
1432,analcatdata_dmft,SVC,ShuffleSplit,5,recall,0.23194,0.03049,0.24180,-0.00986
1433,analcatdata_dmft,SVC,ShuffleSplit,10,recall,0.23841,0.02007,0.24180,-0.00339
1434,analcatdata_dmft,SVC,StratifiedKFold,2,recall,0.21091,0.01445,0.24180,-0.03089
1435,analcatdata_dmft,SVC,StratifiedKFold,5,recall,0.22787,0.01299,0.24180,-0.01392
1436,analcatdata_dmft,SVC,StratifiedKFold,10,recall,0.23445,0.01276,0.24180,-0.00734
1437,analcatdata_dmft,SVC,StratifiedShuffleSplit,2,recall,0.22850,0.04284,0.24180,-0.01330
1438,analcatdata_dmft,SVC,StratifiedShuffleSplit,5,recall,0.22978,0.02929,0.24180,-0.01202
1439,analcatdata_dmft,SVC,StratifiedShuffleSplit,10,recall,0.23423,0.01568,0.24180,-0.00757
1440,analcatdata_germangss,DecisionTreeClassifier,CBDSCV,2,accuracy,0.34459,0.02299,0.31530,0.02929
1441,analcatdata_germangss,DecisionTreeClassifier,CBDSCV,5,accuracy,0.33458,0.01531,0.31530,0.01928
1442,analcatdata_germangss,DecisionTreeClassifier,CBDSCV,10,accuracy,0.32583,0.01933,0.31530,0.01053
1443,analcatdata_germangss,DecisionTreeClassifier,CBDSCV_Mini,2,accuracy,0.34556,0.02046,0.31530,0.03026
1444,analcatdata_germangss,DecisionTreeClassifier,CBDSCV_Mini,5,accuracy,0.32195,0.02952,0.31530,0.00665
1445,analcatdata_germangss,DecisionTreeClassifier,CBDSCV_Mini,10,accuracy,0.33320,0.02551,0.31530,0.01790
1446,analcatdata_germangss,DecisionTreeClassifier,DBSCV,2,accuracy,0.34125,0.02321,0.31530,0.02595
1447,analcatdata_germangss,DecisionTreeClassifier,DBSCV,5,accuracy,0.32306,0.02523,0.31530,0.00776
1448,analcatdata_germangss,DecisionTreeClassifier,DBSCV,10,accuracy,0.32528,0.02408,0.31530,0.00998
1449,analcatdata_germangss,DecisionTreeClassifier,DOBSCV,2,accuracy,0.33333,0.02606,0.31530,0.01803
1450,analcatdata_germangss,DecisionTreeClassifier,DOBSCV,5,accuracy,0.32430,0.02624,0.31530,0.00900
1451,analcatdata_germangss,DecisionTreeClassifier,DOBSCV,10,accuracy,0.32972,0.02452,0.31530,0.01442
1452,analcatdata_germangss,DecisionTreeClassifier,KFold,2,accuracy,0.34305,0.02752,0.31530,0.02775
1453,analcatdata_germangss,DecisionTreeClassifier,KFold,5,accuracy,0.31806,0.02070,0.31530,0.00276
1454,analcatdata_germangss,DecisionTreeClassifier,KFold,10,accuracy,0.33320,0.02162,0.31530,0.01790
1455,analcatdata_germangss,DecisionTreeClassifier,ShuffleSplit,2,accuracy,0.35417,0.05398,0.31530,0.03887
1456,analcatdata_germangss,DecisionTreeClassifier,ShuffleSplit,5,accuracy,0.33167,0.04035,0.31530,0.01637
1457,analcatdata_germangss,DecisionTreeClassifier,ShuffleSplit,10,accuracy,0.33223,0.03099,0.31530,0.01693
1458,analcatdata_germangss,DecisionTreeClassifier,StratifiedKFold,2,accuracy,0.33916,0.02572,0.31530,0.02386
1459,analcatdata_germangss,DecisionTreeClassifier,StratifiedKFold,5,accuracy,0.33139,0.01918,0.31530,0.01609
1460,analcatdata_germangss,DecisionTreeClassifier,StratifiedKFold,10,accuracy,0.33292,0.01694,0.31530,0.01762
1461,analcatdata_germangss,DecisionTreeClassifier,StratifiedShuffleSplit,2,accuracy,0.32153,0.05722,0.31530,0.00623
1462,analcatdata_germangss,DecisionTreeClassifier,StratifiedShuffleSplit,5,accuracy,0.32889,0.03797,0.31530,0.01359
1463,analcatdata_germangss,DecisionTreeClassifier,StratifiedShuffleSplit,10,accuracy,0.32542,0.03057,0.31530,0.01012
1464,analcatdata_germangss,DecisionTreeClassifier,CBDSCV,2,balanced_accuracy,0.34462,0.02313,0.31530,0.02932
1465,analcatdata_germangss,DecisionTreeClassifier,CBDSCV,5,balanced_accuracy,0.33453,0.01790,0.31530,0.01923
1466,analcatdata_germangss,DecisionTreeClassifier,CBDSCV,10,balanced_accuracy,0.32446,0.02170,0.31530,0.00916
1467,analcatdata_germangss,DecisionTreeClassifier,CBDSCV_Mini,2,balanced_accuracy,0.34737,0.02049,0.31530,0.03207
1468,analcatdata_germangss,DecisionTreeClassifier,CBDSCV_Mini,5,balanced_accuracy,0.32078,0.02972,0.31530,0.00548
1469,analcatdata_germangss,DecisionTreeClassifier,CBDSCV_Mini,10,balanced_accuracy,0.33038,0.02345,0.31530,0.01508
1470,analcatdata_germangss,DecisionTreeClassifier,DBSCV,2,balanced_accuracy,0.34420,0.02372,0.31530,0.02890
1471,analcatdata_germangss,DecisionTreeClassifier,DBSCV,5,balanced_accuracy,0.32364,0.02706,0.31530,0.00834
1472,analcatdata_germangss,DecisionTreeClassifier,DBSCV,10,balanced_accuracy,0.32372,0.02715,0.31530,0.00842
1473,analcatdata_germangss,DecisionTreeClassifier,DOBSCV,2,balanced_accuracy,0.33468,0.02621,0.31530,0.01938
1474,analcatdata_germangss,DecisionTreeClassifier,DOBSCV,5,balanced_accuracy,0.32466,0.02484,0.31530,0.00936
1475,analcatdata_germangss,DecisionTreeClassifier,DOBSCV,10,balanced_accuracy,0.32817,0.02474,0.31530,0.01287
1476,analcatdata_germangss,DecisionTreeClassifier,KFold,2,balanced_accuracy,0.34465,0.02829,0.31530,0.02935
1477,analcatdata_germangss,DecisionTreeClassifier,KFold,5,balanced_accuracy,0.31703,0.02085,0.31530,0.00173
1478,analcatdata_germangss,DecisionTreeClassifier,KFold,10,balanced_accuracy,0.33068,0.01909,0.31530,0.01538
1479,analcatdata_germangss,DecisionTreeClassifier,ShuffleSplit,2,balanced_accuracy,0.35850,0.06176,0.31530,0.04320
1480,analcatdata_germangss,DecisionTreeClassifier,ShuffleSplit,5,balanced_accuracy,0.32947,0.04367,0.31530,0.01417
1481,analcatdata_germangss,DecisionTreeClassifier,ShuffleSplit,10,balanced_accuracy,0.33233,0.03171,0.31530,0.01703
1482,analcatdata_germangss,DecisionTreeClassifier,StratifiedKFold,2,balanced_accuracy,0.33916,0.02572,0.31530,0.02386
1483,analcatdata_germangss,DecisionTreeClassifier,StratifiedKFold,5,balanced_accuracy,0.33139,0.01918,0.31530,0.01609
1484,analcatdata_germangss,DecisionTreeClassifier,StratifiedKFold,10,balanced_accuracy,0.33292,0.01694,0.31530,0.01762
1485,analcatdata_germangss,DecisionTreeClassifier,StratifiedShuffleSplit,2,balanced_accuracy,0.32153,0.05722,0.31530,0.00623
1486,analcatdata_germangss,DecisionTreeClassifier,StratifiedShuffleSplit,5,balanced_accuracy,0.32889,0.03797,0.31530,0.01359
1487,analcatdata_germangss,DecisionTreeClassifier,StratifiedShuffleSplit,10,balanced_accuracy,0.32542,0.03057,0.31530,0.01012
1488,analcatdata_germangss,DecisionTreeClassifier,CBDSCV,2,f1,0.34275,0.02216,0.30820,0.03455
1489,analcatdata_germangss,DecisionTreeClassifier,CBDSCV,5,f1,0.32796,0.01620,0.30820,0.01976
1490,analcatdata_germangss,DecisionTreeClassifier,CBDSCV,10,f1,0.31331,0.02087,0.30820,0.00511
1491,analcatdata_germangss,DecisionTreeClassifier,CBDSCV_Mini,2,f1,0.34411,0.02060,0.30820,0.03591
1492,analcatdata_germangss,DecisionTreeClassifier,CBDSCV_Mini,5,f1,0.31441,0.02887,0.30820,0.00621
1493,analcatdata_germangss,DecisionTreeClassifier,CBDSCV_Mini,10,f1,0.31990,0.02489,0.30820,0.01170
1494,analcatdata_germangss,DecisionTreeClassifier,DBSCV,2,f1,0.34006,0.02389,0.30820,0.03186
1495,analcatdata_germangss,DecisionTreeClassifier,DBSCV,5,f1,0.31815,0.02660,0.30820,0.00995
1496,analcatdata_germangss,DecisionTreeClassifier,DBSCV,10,f1,0.31254,0.02502,0.30820,0.00434
1497,analcatdata_germangss,DecisionTreeClassifier,DOBSCV,2,f1,0.33224,0.02533,0.30820,0.02404
1498,analcatdata_germangss,DecisionTreeClassifier,DOBSCV,5,f1,0.31882,0.02388,0.30820,0.01062
1499,analcatdata_germangss,DecisionTreeClassifier,DOBSCV,10,f1,0.31705,0.02398,0.30820,0.00885
1500,analcatdata_germangss,DecisionTreeClassifier,KFold,2,f1,0.34224,0.02798,0.30820,0.03404
1501,analcatdata_germangss,DecisionTreeClassifier,KFold,5,f1,0.31253,0.02003,0.30820,0.00433
1502,analcatdata_germangss,DecisionTreeClassifier,KFold,10,f1,0.32048,0.01925,0.30820,0.01228
1503,analcatdata_germangss,DecisionTreeClassifier,ShuffleSplit,2,f1,0.34115,0.05613,0.30820,0.03295
1504,analcatdata_germangss,DecisionTreeClassifier,ShuffleSplit,5,f1,0.31606,0.04259,0.30820,0.00786
1505,analcatdata_germangss,DecisionTreeClassifier,ShuffleSplit,10,f1,0.31811,0.03096,0.30820,0.00991
1506,analcatdata_germangss,DecisionTreeClassifier,StratifiedKFold,2,f1,0.33733,0.02550,0.30820,0.02913
1507,analcatdata_germangss,DecisionTreeClassifier,StratifiedKFold,5,f1,0.32544,0.01905,0.30820,0.01724
1508,analcatdata_germangss,DecisionTreeClassifier,StratifiedKFold,10,f1,0.32399,0.01566,0.30820,0.01579
1509,analcatdata_germangss,DecisionTreeClassifier,StratifiedShuffleSplit,2,f1,0.31365,0.05628,0.30820,0.00545
1510,analcatdata_germangss,DecisionTreeClassifier,StratifiedShuffleSplit,5,f1,0.32213,0.03521,0.30820,0.01393
1511,analcatdata_germangss,DecisionTreeClassifier,StratifiedShuffleSplit,10,f1,0.31752,0.03147,0.30820,0.00932
1512,analcatdata_germangss,DecisionTreeClassifier,CBDSCV,2,precision,0.34621,0.02133,0.31390,0.03231
1513,analcatdata_germangss,DecisionTreeClassifier,CBDSCV,5,precision,0.33263,0.01745,0.31390,0.01872
1514,analcatdata_germangss,DecisionTreeClassifier,CBDSCV,10,precision,0.32302,0.02379,0.31390,0.00912
1515,analcatdata_germangss,DecisionTreeClassifier,CBDSCV_Mini,2,precision,0.34719,0.02139,0.31390,0.03329
1516,analcatdata_germangss,DecisionTreeClassifier,CBDSCV_Mini,5,precision,0.31983,0.03114,0.31390,0.00593
1517,analcatdata_germangss,DecisionTreeClassifier,CBDSCV_Mini,10,precision,0.33015,0.02721,0.31390,0.01625
1518,analcatdata_germangss,DecisionTreeClassifier,DBSCV,2,precision,0.34685,0.02617,0.31390,0.03295
1519,analcatdata_germangss,DecisionTreeClassifier,DBSCV,5,precision,0.32363,0.02688,0.31390,0.00973
1520,analcatdata_germangss,DecisionTreeClassifier,DBSCV,10,precision,0.32287,0.02613,0.31390,0.00897
1521,analcatdata_germangss,DecisionTreeClassifier,DOBSCV,2,precision,0.33625,0.02594,0.31390,0.02235
1522,analcatdata_germangss,DecisionTreeClassifier,DOBSCV,5,precision,0.32276,0.02305,0.31390,0.00886
1523,analcatdata_germangss,DecisionTreeClassifier,DOBSCV,10,precision,0.32675,0.02501,0.31390,0.01285
1524,analcatdata_germangss,DecisionTreeClassifier,KFold,2,precision,0.34753,0.02810,0.31390,0.03363
1525,analcatdata_germangss,DecisionTreeClassifier,KFold,5,precision,0.31784,0.02017,0.31390,0.00394
1526,analcatdata_germangss,DecisionTreeClassifier,KFold,10,precision,0.33044,0.02024,0.31390,0.01654
1527,analcatdata_germangss,DecisionTreeClassifier,ShuffleSplit,2,precision,0.34643,0.05913,0.31390,0.03253
1528,analcatdata_germangss,DecisionTreeClassifier,ShuffleSplit,5,precision,0.32435,0.04593,0.31390,0.01045
