dataset_name,classifier_name,splitter_method,n_splits,metric_name,expected_estimate,estimate_std
allrep,RandomForestClassifier,StratifiedShuffleSplit,10,accuracy,0.95119,0.00561
allrep,RandomForestClassifier,StratifiedShuffleSplit,10,balanced_accuracy,0.84174,0.02984
allrep,RandomForestClassifier,StratifiedShuffleSplit,10,f1,0.64482,0.02708
allrep,RandomForestClassifier,StratifiedShuffleSplit,10,precision,0.57364,0.02946
allrep,RandomForestClassifier,StratifiedShuffleSplit,10,recall,0.84174,0.02984
allrep,SVC,CBDSCV,2,accuracy,0.90176,0.00306
allrep,SVC,CBDSCV,2,balanced_accuracy,0.76202,0.03359
allrep,SVC,CBDSCV,2,f1,0.47821,0.01567
allrep,SVC,CBDSCV,2,precision,0.40846,0.01108
allrep,SVC,CBDSCV,2,recall,0.76202,0.03359
allrep,SVC,CBDSCV,5,accuracy,0.90090,0.00336
allrep,SVC,CBDSCV,5,balanced_accuracy,0.77589,0.03168
allrep,SVC,CBDSCV,5,f1,0.48475,0.01454
allrep,SVC,CBDSCV,5,precision,0.41715,0.01225
allrep,SVC,CBDSCV,5,recall,0.77589,0.03168
allrep,SVC,CBDSCV,10,accuracy,0.90094,0.00312
allrep,SVC,CBDSCV,10,balanced_accuracy,0.77552,0.02756
allrep,SVC,CBDSCV,10,f1,0.47482,0.01306
allrep,SVC,CBDSCV,10,precision,0.41366,0.01066
allrep,SVC,CBDSCV,10,recall,0.75663,0.02765
allrep,SVC,CBDSCV_Mini,2,accuracy,0.90106,0.00184
allrep,SVC,CBDSCV_Mini,2,balanced_accuracy,0.76096,0.02501
allrep,SVC,CBDSCV_Mini,2,f1,0.47617,0.01145
allrep,SVC,CBDSCV_Mini,2,precision,0.40718,0.00835
allrep,SVC,CBDSCV_Mini,2,recall,0.76096,0.02501
allrep,SVC,CBDSCV_Mini,5,accuracy,0.90087,0.00318
allrep,SVC,CBDSCV_Mini,5,balanced_accuracy,0.77043,0.02673
allrep,SVC,CBDSCV_Mini,5,f1,0.48250,0.01086
allrep,SVC,CBDSCV_Mini,5,precision,0.41354,0.00713
allrep,SVC,CBDSCV_Mini,5,recall,0.77043,0.02673
allrep,SVC,CBDSCV_Mini,10,accuracy,0.90117,0.00301
allrep,SVC,CBDSCV_Mini,10,balanced_accuracy,0.77237,0.02952
allrep,SVC,CBDSCV_Mini,10,f1,0.47870,0.00937
allrep,SVC,CBDSCV_Mini,10,precision,0.41567,0.00567
allrep,SVC,CBDSCV_Mini,10,recall,0.75893,0.03058
allrep,SVC,DBSCV,2,accuracy,0.90158,0.00235
allrep,SVC,DBSCV,2,balanced_accuracy,0.77008,0.02320
allrep,SVC,DBSCV,2,f1,0.48237,0.01109
allrep,SVC,DBSCV,2,precision,0.41138,0.00857
allrep,SVC,DBSCV,2,recall,0.77008,0.02320
allrep,SVC,DBSCV,5,accuracy,0.90108,0.00306
allrep,SVC,DBSCV,5,balanced_accuracy,0.78154,0.02493
allrep,SVC,DBSCV,5,f1,0.48539,0.01274
allrep,SVC,DBSCV,5,precision,0.41669,0.00868
allrep,SVC,DBSCV,5,recall,0.77953,0.02624
allrep,SVC,DBSCV,10,accuracy,0.90103,0.00352
allrep,SVC,DBSCV,10,balanced_accuracy,0.78718,0.03205
allrep,SVC,DBSCV,10,f1,0.48374,0.01451
allrep,SVC,DBSCV,10,precision,0.42000,0.00987
allrep,SVC,DBSCV,10,recall,0.77244,0.02843
allrep,SVC,DOBSCV,2,accuracy,0.90118,0.00215
allrep,SVC,DOBSCV,2,balanced_accuracy,0.76272,0.02755
allrep,SVC,DOBSCV,2,f1,0.47817,0.01473
allrep,SVC,DOBSCV,2,precision,0.40944,0.01159
allrep,SVC,DOBSCV,2,recall,0.76272,0.02755
allrep,SVC,DOBSCV,5,accuracy,0.90100,0.00266
allrep,SVC,DOBSCV,5,balanced_accuracy,0.77850,0.02576
allrep,SVC,DOBSCV,5,f1,0.48465,0.01086
allrep,SVC,DOBSCV,5,precision,0.41657,0.00771
allrep,SVC,DOBSCV,5,recall,0.77850,0.02576
allrep,SVC,DOBSCV,10,accuracy,0.90093,0.00340
allrep,SVC,DOBSCV,10,balanced_accuracy,0.77879,0.03011
allrep,SVC,DOBSCV,10,f1,0.48321,0.01377
allrep,SVC,DOBSCV,10,precision,0.42017,0.01166
allrep,SVC,DOBSCV,10,recall,0.75870,0.02723
allrep,SVC,KFold,2,accuracy,0.90152,0.00278
allrep,SVC,KFold,2,balanced_accuracy,0.76616,0.03064
allrep,SVC,KFold,2,f1,0.47892,0.01400
allrep,SVC,KFold,2,precision,0.40950,0.01056
allrep,SVC,KFold,2,recall,0.76616,0.03064
allrep,SVC,KFold,5,accuracy,0.90103,0.00302
allrep,SVC,KFold,5,balanced_accuracy,0.77398,0.02772
allrep,SVC,KFold,5,f1,0.48215,0.01139
allrep,SVC,KFold,5,precision,0.41414,0.00871
allrep,SVC,KFold,5,recall,0.77398,0.02772
allrep,SVC,KFold,10,accuracy,0.90132,0.00337
allrep,SVC,KFold,10,balanced_accuracy,0.77891,0.02749
allrep,SVC,KFold,10,f1,0.48336,0.01313
allrep,SVC,KFold,10,precision,0.42032,0.01007
allrep,SVC,KFold,10,recall,0.76603,0.03011
allrep,SVC,ShuffleSplit,2,accuracy,0.90221,0.00880
allrep,SVC,ShuffleSplit,2,balanced_accuracy,0.80793,0.06014
allrep,SVC,ShuffleSplit,2,f1,0.49868,0.04534
allrep,SVC,ShuffleSplit,2,precision,0.43581,0.04828
allrep,SVC,ShuffleSplit,2,recall,0.79690,0.06325
allrep,SVC,ShuffleSplit,5,accuracy,0.90230,0.00531
allrep,SVC,ShuffleSplit,5,balanced_accuracy,0.79173,0.03715
allrep,SVC,ShuffleSplit,5,f1,0.48459,0.02713
allrep,SVC,ShuffleSplit,5,precision,0.42202,0.02561
allrep,SVC,ShuffleSplit,5,recall,0.77720,0.04632
allrep,SVC,ShuffleSplit,10,accuracy,0.90125,0.00441
allrep,SVC,ShuffleSplit,10,balanced_accuracy,0.78266,0.02953
allrep,SVC,ShuffleSplit,10,f1,0.47942,0.02464
allrep,SVC,ShuffleSplit,10,precision,0.41885,0.02109
allrep,SVC,ShuffleSplit,10,recall,0.76789,0.03002
allrep,SVC,StratifiedKFold,2,accuracy,0.90170,0.00268
allrep,SVC,StratifiedKFold,2,balanced_accuracy,0.76564,0.02446
allrep,SVC,StratifiedKFold,2,f1,0.47884,0.01191
allrep,SVC,StratifiedKFold,2,precision,0.40757,0.00867
allrep,SVC,StratifiedKFold,2,recall,0.76564,0.02446
allrep,SVC,StratifiedKFold,5,accuracy,0.90044,0.00243
allrep,SVC,StratifiedKFold,5,balanced_accuracy,0.76812,0.01967
allrep,SVC,StratifiedKFold,5,f1,0.48572,0.00994
allrep,SVC,StratifiedKFold,5,precision,0.41511,0.00840
allrep,SVC,StratifiedKFold,5,recall,0.76812,0.01967
allrep,SVC,StratifiedKFold,10,accuracy,0.90081,0.00316
allrep,SVC,StratifiedKFold,10,balanced_accuracy,0.77653,0.02204
allrep,SVC,StratifiedKFold,10,f1,0.49657,0.01054
allrep,SVC,StratifiedKFold,10,precision,0.42709,0.00947
allrep,SVC,StratifiedKFold,10,recall,0.77653,0.02204
allrep,SVC,StratifiedShuffleSplit,2,accuracy,0.90000,0.00927
allrep,SVC,StratifiedShuffleSplit,2,balanced_accuracy,0.76860,0.07937
allrep,SVC,StratifiedShuffleSplit,2,f1,0.48626,0.03900
allrep,SVC,StratifiedShuffleSplit,2,precision,0.41721,0.02731
allrep,SVC,StratifiedShuffleSplit,2,recall,0.76860,0.07937
allrep,SVC,StratifiedShuffleSplit,5,accuracy,0.90053,0.00561
allrep,SVC,StratifiedShuffleSplit,5,balanced_accuracy,0.76778,0.06232
allrep,SVC,StratifiedShuffleSplit,5,f1,0.48856,0.02781
allrep,SVC,StratifiedShuffleSplit,5,precision,0.42004,0.01890
allrep,SVC,StratifiedShuffleSplit,5,recall,0.76778,0.06232
allrep,SVC,StratifiedShuffleSplit,10,accuracy,0.90090,0.00482
allrep,SVC,StratifiedShuffleSplit,10,balanced_accuracy,0.77003,0.02928
allrep,SVC,StratifiedShuffleSplit,10,f1,0.49079,0.01385
allrep,SVC,StratifiedShuffleSplit,10,precision,0.42220,0.00992
allrep,SVC,StratifiedShuffleSplit,10,recall,0.77003,0.02928
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,2,accuracy,0.74142,0.05043
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,2,balanced_accuracy,0.65983,0.06275
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,2,f1,0.65023,0.06111
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,2,precision,0.67020,0.06277
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,2,recall,0.65983,0.06275
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,5,accuracy,0.76314,0.04647
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,5,balanced_accuracy,0.69006,0.06372
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,5,f1,0.66803,0.06193
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,5,precision,0.68990,0.05793
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,5,recall,0.68617,0.05914
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,10,accuracy,0.78487,0.03720
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,10,balanced_accuracy,0.72359,0.05219
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,10,f1,0.68173,0.05484
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,10,precision,0.70198,0.06523
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV,10,recall,0.71144,0.05433
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,2,accuracy,0.72190,0.06267
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,2,balanced_accuracy,0.64368,0.07501
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,2,f1,0.62835,0.07862
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,2,precision,0.65237,0.07973
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,2,recall,0.64368,0.07501
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,5,accuracy,0.76131,0.03199
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,5,balanced_accuracy,0.70058,0.03982
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,5,f1,0.67419,0.04462
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,5,precision,0.69163,0.05865
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,5,recall,0.70058,0.03982
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,10,accuracy,0.76481,0.04678
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,10,balanced_accuracy,0.70796,0.05071
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,10,f1,0.65438,0.05604
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,10,precision,0.67779,0.06163
analcatdata_cyyoung8092,DecisionTreeClassifier,CBDSCV_Mini,10,recall,0.69077,0.05006
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,2,accuracy,0.75233,0.03314
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,2,balanced_accuracy,0.66790,0.06197
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,2,f1,0.66171,0.05558
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,2,precision,0.67208,0.05564
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,2,recall,0.66790,0.06197
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,5,accuracy,0.76369,0.05187
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,5,balanced_accuracy,0.70050,0.07237
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,5,f1,0.67064,0.06970
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,5,precision,0.68757,0.07877
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,5,recall,0.70050,0.07237
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,10,accuracy,0.76501,0.03542
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,10,balanced_accuracy,0.70807,0.05398
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,10,f1,0.66411,0.05782
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,10,precision,0.68085,0.06126
analcatdata_cyyoung8092,DecisionTreeClassifier,DBSCV,10,recall,0.69981,0.05531
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,2,accuracy,0.74606,0.04657
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,2,balanced_accuracy,0.67891,0.07803
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,2,f1,0.66524,0.07241
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,2,precision,0.67244,0.07650
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,2,recall,0.67891,0.07803
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,5,accuracy,0.75419,0.03740
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,5,balanced_accuracy,0.69915,0.05464
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,5,f1,0.66848,0.04899
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,5,precision,0.69391,0.05662
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,5,recall,0.69915,0.05464
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,10,accuracy,0.76654,0.04391
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,10,balanced_accuracy,0.70729,0.06165
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,10,f1,0.65397,0.06754
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,10,precision,0.67735,0.07300
analcatdata_cyyoung8092,DecisionTreeClassifier,DOBSCV,10,recall,0.67694,0.06747
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,2,accuracy,0.74246,0.04801
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,2,balanced_accuracy,0.66086,0.06438
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,2,f1,0.65307,0.06384
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,2,precision,0.66658,0.06719
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,2,recall,0.66086,0.06438
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,5,accuracy,0.74183,0.04107
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,5,balanced_accuracy,0.67821,0.05953
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,5,f1,0.64943,0.05644
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,5,precision,0.66870,0.06431
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,5,recall,0.67821,0.05953
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,10,accuracy,0.78286,0.03141
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,10,balanced_accuracy,0.72503,0.05457
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,10,f1,0.68068,0.05329
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,10,precision,0.70463,0.05604
analcatdata_cyyoung8092,DecisionTreeClassifier,KFold,10,recall,0.70673,0.05677
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,2,accuracy,0.80279,0.10735
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,2,balanced_accuracy,0.74492,0.14751
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,2,f1,0.71049,0.16839
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,2,precision,0.73642,0.18195
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,2,recall,0.73381,0.15940
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,5,accuracy,0.77891,0.05370
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,5,balanced_accuracy,0.72340,0.07592
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,5,f1,0.68471,0.07847
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,5,precision,0.70627,0.09402
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,5,recall,0.71118,0.07550
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,10,accuracy,0.77224,0.03874
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,10,balanced_accuracy,0.72455,0.05371
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,10,f1,0.67937,0.05912
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,10,precision,0.69681,0.06798
analcatdata_cyyoung8092,DecisionTreeClassifier,ShuffleSplit,10,recall,0.70844,0.05887
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,2,accuracy,0.74698,0.04402
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,2,balanced_accuracy,0.64877,0.05399
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,2,f1,0.64821,0.05710
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,2,precision,0.67796,0.07304
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,2,recall,0.64877,0.05399
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,5,accuracy,0.75925,0.03469
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,5,balanced_accuracy,0.68814,0.04608
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,5,f1,0.67841,0.04690
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,5,precision,0.69942,0.05965
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,5,recall,0.68814,0.04608
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,10,accuracy,0.77550,0.04039
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,10,balanced_accuracy,0.70643,0.05388
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,10,f1,0.69058,0.05336
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,10,precision,0.71198,0.05989
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedKFold,10,recall,0.70643,0.05388
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,2,accuracy,0.78613,0.10396
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,2,balanced_accuracy,0.71072,0.14560
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,2,f1,0.69242,0.14522
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,2,precision,0.71255,0.15599
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,2,recall,0.71072,0.14560
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,5,accuracy,0.78113,0.06696
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,5,balanced_accuracy,0.69857,0.09730
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,5,f1,0.67966,0.09976
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,5,precision,0.69586,0.10742
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,5,recall,0.69857,0.09730
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,10,accuracy,0.78002,0.04166
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,10,balanced_accuracy,0.69965,0.06481
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,10,f1,0.67831,0.06671
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,10,precision,0.69147,0.07217
analcatdata_cyyoung8092,DecisionTreeClassifier,StratifiedShuffleSplit,10,recall,0.69965,0.06481
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,2,accuracy,0.77022,0.04936
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,2,balanced_accuracy,0.74756,0.05580
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,2,f1,0.71777,0.05498
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,2,precision,0.71812,0.04757
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,2,recall,0.74756,0.05580
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,5,accuracy,0.77912,0.02564
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,5,balanced_accuracy,0.75522,0.03536
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,5,f1,0.71390,0.03338
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,5,precision,0.72071,0.03503
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,5,recall,0.75133,0.03995
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,10,accuracy,0.77522,0.02602
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,10,balanced_accuracy,0.77075,0.03197
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,10,f1,0.70623,0.03703
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,10,precision,0.72361,0.03978
analcatdata_cyyoung8092,LogisticRegression,CBDSCV,10,recall,0.75353,0.04498
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,2,accuracy,0.76798,0.03962
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,2,balanced_accuracy,0.74628,0.04864
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,2,f1,0.71495,0.04567
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,2,precision,0.71587,0.03912
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,2,recall,0.74628,0.04864
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,5,accuracy,0.78069,0.02494
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,5,balanced_accuracy,0.75850,0.03340
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,5,f1,0.71797,0.02774
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,5,precision,0.72769,0.03070
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,5,recall,0.75850,0.03340
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,10,accuracy,0.77418,0.01888
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,10,balanced_accuracy,0.76006,0.03357
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,10,f1,0.69739,0.03030
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,10,precision,0.71597,0.03596
analcatdata_cyyoung8092,LogisticRegression,CBDSCV_Mini,10,recall,0.74127,0.03870
analcatdata_cyyoung8092,LogisticRegression,DBSCV,2,accuracy,0.76664,0.03949
analcatdata_cyyoung8092,LogisticRegression,DBSCV,2,balanced_accuracy,0.74511,0.05566
analcatdata_cyyoung8092,LogisticRegression,DBSCV,2,f1,0.71574,0.04994
analcatdata_cyyoung8092,LogisticRegression,DBSCV,2,precision,0.71236,0.04417
analcatdata_cyyoung8092,LogisticRegression,DBSCV,2,recall,0.74511,0.05566
analcatdata_cyyoung8092,LogisticRegression,DBSCV,5,accuracy,0.77183,0.02215
analcatdata_cyyoung8092,LogisticRegression,DBSCV,5,balanced_accuracy,0.76122,0.03449
analcatdata_cyyoung8092,LogisticRegression,DBSCV,5,f1,0.71511,0.03012
analcatdata_cyyoung8092,LogisticRegression,DBSCV,5,precision,0.72354,0.03424
analcatdata_cyyoung8092,LogisticRegression,DBSCV,5,recall,0.76122,0.03449
analcatdata_cyyoung8092,LogisticRegression,DBSCV,10,accuracy,0.77835,0.02101
analcatdata_cyyoung8092,LogisticRegression,DBSCV,10,balanced_accuracy,0.78044,0.03076
analcatdata_cyyoung8092,LogisticRegression,DBSCV,10,f1,0.71321,0.03260
analcatdata_cyyoung8092,LogisticRegression,DBSCV,10,precision,0.73266,0.03142
analcatdata_cyyoung8092,LogisticRegression,DBSCV,10,recall,0.76346,0.04221
analcatdata_cyyoung8092,LogisticRegression,DOBSCV,2,accuracy,0.76442,0.04116
analcatdata_cyyoung8092,LogisticRegression,DOBSCV,2,balanced_accuracy,0.74764,0.04418
analcatdata_cyyoung8092,LogisticRegression,DOBSCV,2,f1,0.71388,0.04349
analcatdata_cyyoung8092,LogisticRegression,DOBSCV,2,precision,0.71416,0.04260
analcatdata_cyyoung8092,LogisticRegression,DOBSCV,2,recall,0.74764,0.04418
analcatdata_cyyoung8092,LogisticRegression,DOBSCV,5,accuracy,0.78138,0.02381
analcatdata_cyyoung8092,LogisticRegression,DOBSCV,5,balanced_accuracy,0.77256,0.02747
analcatdata_cyyoung8092,LogisticRegression,DOBSCV,5,f1,0.72537,0.02594
analcatdata_cyyoung8092,LogisticRegression,DOBSCV,5,precision,0.73062,0.02137
