,dataset_name,classifier_name,splitter_method,repeat_id,n_splits,running_time
822,movement_libras,SVC,KFold,14,2,0.0005
823,movement_libras,SVC,KFold,14,5,0.0005
824,movement_libras,SVC,KFold,14,10,0.0006
825,movement_libras,SVC,KFold,15,2,0.0005
826,movement_libras,SVC,KFold,15,5,0.0005
827,movement_libras,SVC,KFold,15,10,0.0006
828,movement_libras,SVC,KFold,16,2,0.0005
829,movement_libras,SVC,KFold,16,5,0.0006
830,movement_libras,SVC,KFold,16,10,0.0006
831,movement_libras,SVC,KFold,17,2,0.0005
832,movement_libras,SVC,KFold,17,5,0.0005
833,movement_libras,SVC,KFold,17,10,0.0006
834,movement_libras,SVC,KFold,18,2,0.0005
835,movement_libras,SVC,KFold,18,5,0.0005
836,movement_libras,SVC,KFold,18,10,0.0006
837,movement_libras,SVC,KFold,19,2,0.0005
838,movement_libras,SVC,KFold,19,5,0.0005
839,movement_libras,SVC,KFold,19,10,0.0006
840,movement_libras,SVC,StratifiedShuffleSplit,0,2,0.0015
841,movement_libras,SVC,StratifiedShuffleSplit,0,5,0.0027
842,movement_libras,SVC,StratifiedShuffleSplit,0,10,0.0047
843,movement_libras,SVC,StratifiedShuffleSplit,1,2,0.0015
844,movement_libras,SVC,StratifiedShuffleSplit,1,5,0.0027
845,movement_libras,SVC,StratifiedShuffleSplit,1,10,0.0047
846,movement_libras,SVC,StratifiedShuffleSplit,2,2,0.0015
847,movement_libras,SVC,StratifiedShuffleSplit,2,5,0.0028
848,movement_libras,SVC,StratifiedShuffleSplit,2,10,0.0048
849,movement_libras,SVC,StratifiedShuffleSplit,3,2,0.0015
850,movement_libras,SVC,StratifiedShuffleSplit,3,5,0.0027
851,movement_libras,SVC,StratifiedShuffleSplit,3,10,0.0050
852,movement_libras,SVC,StratifiedShuffleSplit,4,2,0.0015
853,movement_libras,SVC,StratifiedShuffleSplit,4,5,0.0027
854,movement_libras,SVC,StratifiedShuffleSplit,4,10,0.0047
855,movement_libras,SVC,StratifiedShuffleSplit,5,2,0.0015
856,movement_libras,SVC,StratifiedShuffleSplit,5,5,0.0027
857,movement_libras,SVC,StratifiedShuffleSplit,5,10,0.0047
858,movement_libras,SVC,StratifiedShuffleSplit,6,2,0.0015
859,movement_libras,SVC,StratifiedShuffleSplit,6,5,0.0027
860,movement_libras,SVC,StratifiedShuffleSplit,6,10,0.0048
861,movement_libras,SVC,StratifiedShuffleSplit,7,2,0.0015
862,movement_libras,SVC,StratifiedShuffleSplit,7,5,0.0027
863,movement_libras,SVC,StratifiedShuffleSplit,7,10,0.0047
864,movement_libras,SVC,StratifiedShuffleSplit,8,2,0.0015
865,movement_libras,SVC,StratifiedShuffleSplit,8,5,0.0027
866,movement_libras,SVC,StratifiedShuffleSplit,8,10,0.0047
867,movement_libras,SVC,StratifiedShuffleSplit,9,2,0.0015
868,movement_libras,SVC,StratifiedShuffleSplit,9,5,0.0027
869,movement_libras,SVC,StratifiedShuffleSplit,9,10,0.0048
870,movement_libras,SVC,StratifiedShuffleSplit,10,2,0.0015
871,movement_libras,SVC,StratifiedShuffleSplit,10,5,0.0028
872,movement_libras,SVC,StratifiedShuffleSplit,10,10,0.0047
873,movement_libras,SVC,StratifiedShuffleSplit,11,2,0.0015
874,movement_libras,SVC,StratifiedShuffleSplit,11,5,0.0027
875,movement_libras,SVC,StratifiedShuffleSplit,11,10,0.0049
876,movement_libras,SVC,StratifiedShuffleSplit,12,2,0.0015
877,movement_libras,SVC,StratifiedShuffleSplit,12,5,0.0028
878,movement_libras,SVC,StratifiedShuffleSplit,12,10,0.0049
879,movement_libras,SVC,StratifiedShuffleSplit,13,2,0.0015
880,movement_libras,SVC,StratifiedShuffleSplit,13,5,0.0027
881,movement_libras,SVC,StratifiedShuffleSplit,13,10,0.0048
882,movement_libras,SVC,StratifiedShuffleSplit,14,2,0.0015
883,movement_libras,SVC,StratifiedShuffleSplit,14,5,0.0027
884,movement_libras,SVC,StratifiedShuffleSplit,14,10,0.0052
885,movement_libras,SVC,StratifiedShuffleSplit,15,2,0.0015
886,movement_libras,SVC,StratifiedShuffleSplit,15,5,0.0027
887,movement_libras,SVC,StratifiedShuffleSplit,15,10,0.0047
888,movement_libras,SVC,StratifiedShuffleSplit,16,2,0.0015
889,movement_libras,SVC,StratifiedShuffleSplit,16,5,0.0026
890,movement_libras,SVC,StratifiedShuffleSplit,16,10,0.0050
891,movement_libras,SVC,StratifiedShuffleSplit,17,2,0.0015
892,movement_libras,SVC,StratifiedShuffleSplit,17,5,0.0027
893,movement_libras,SVC,StratifiedShuffleSplit,17,10,0.0047
894,movement_libras,SVC,StratifiedShuffleSplit,18,2,0.0015
895,movement_libras,SVC,StratifiedShuffleSplit,18,5,0.0027
896,movement_libras,SVC,StratifiedShuffleSplit,18,10,0.0048
897,movement_libras,SVC,StratifiedShuffleSplit,19,2,0.0014
898,movement_libras,SVC,StratifiedShuffleSplit,19,5,0.0026
899,movement_libras,SVC,StratifiedShuffleSplit,19,10,0.0047
900,movement_libras,SVC,ShuffleSplit,0,2,0.0003
901,movement_libras,SVC,ShuffleSplit,0,5,0.0004
902,movement_libras,SVC,ShuffleSplit,0,10,0.0004
903,movement_libras,SVC,ShuffleSplit,1,2,0.0004
904,movement_libras,SVC,ShuffleSplit,1,5,0.0004
905,movement_libras,SVC,ShuffleSplit,1,10,0.0004
906,movement_libras,SVC,ShuffleSplit,2,2,0.0004
907,movement_libras,SVC,ShuffleSplit,2,5,0.0004
908,movement_libras,SVC,ShuffleSplit,2,10,0.0004
909,movement_libras,SVC,ShuffleSplit,3,2,0.0004
910,movement_libras,SVC,ShuffleSplit,3,5,0.0004
911,movement_libras,SVC,ShuffleSplit,3,10,0.0004
912,movement_libras,SVC,ShuffleSplit,4,2,0.0004
913,movement_libras,SVC,ShuffleSplit,4,5,0.0004
914,movement_libras,SVC,ShuffleSplit,4,10,0.0004
915,movement_libras,SVC,ShuffleSplit,5,2,0.0004
916,movement_libras,SVC,ShuffleSplit,5,5,0.0004
917,movement_libras,SVC,ShuffleSplit,5,10,0.0004
918,movement_libras,SVC,ShuffleSplit,6,2,0.0004
919,movement_libras,SVC,ShuffleSplit,6,5,0.0004
920,movement_libras,SVC,ShuffleSplit,6,10,0.0004
921,movement_libras,SVC,ShuffleSplit,7,2,0.0004
922,movement_libras,SVC,ShuffleSplit,7,5,0.0004
923,movement_libras,SVC,ShuffleSplit,7,10,0.0005
924,movement_libras,SVC,ShuffleSplit,8,2,0.0004
925,movement_libras,SVC,ShuffleSplit,8,5,0.0004
926,movement_libras,SVC,ShuffleSplit,8,10,0.0004
927,movement_libras,SVC,ShuffleSplit,9,2,0.0004
928,movement_libras,SVC,ShuffleSplit,9,5,0.0004
929,movement_libras,SVC,ShuffleSplit,9,10,0.0004
930,movement_libras,SVC,ShuffleSplit,10,2,0.0004
931,movement_libras,SVC,ShuffleSplit,10,5,0.0004
932,movement_libras,SVC,ShuffleSplit,10,10,0.0004
933,movement_libras,SVC,ShuffleSplit,11,2,0.0004
934,movement_libras,SVC,ShuffleSplit,11,5,0.0004
935,movement_libras,SVC,ShuffleSplit,11,10,0.0004
936,movement_libras,SVC,ShuffleSplit,12,2,0.0004
937,movement_libras,SVC,ShuffleSplit,12,5,0.0004
938,movement_libras,SVC,ShuffleSplit,12,10,0.0004
939,movement_libras,SVC,ShuffleSplit,13,2,0.0004
940,movement_libras,SVC,ShuffleSplit,13,5,0.0004
941,movement_libras,SVC,ShuffleSplit,13,10,0.0004
942,movement_libras,SVC,ShuffleSplit,14,2,0.0004
943,movement_libras,SVC,ShuffleSplit,14,5,0.0004
944,movement_libras,SVC,ShuffleSplit,14,10,0.0004
945,movement_libras,SVC,ShuffleSplit,15,2,0.0004
946,movement_libras,SVC,ShuffleSplit,15,5,0.0004
947,movement_libras,SVC,ShuffleSplit,15,10,0.0004
948,movement_libras,SVC,ShuffleSplit,16,2,0.0004
949,movement_libras,SVC,ShuffleSplit,16,5,0.0004
950,movement_libras,SVC,ShuffleSplit,16,10,0.0004
951,movement_libras,SVC,ShuffleSplit,17,2,0.0004
952,movement_libras,SVC,ShuffleSplit,17,5,0.0004
953,movement_libras,SVC,ShuffleSplit,17,10,0.0004
954,movement_libras,SVC,ShuffleSplit,18,2,0.0003
955,movement_libras,SVC,ShuffleSplit,18,5,0.0004
956,movement_libras,SVC,ShuffleSplit,18,10,0.0004
957,movement_libras,SVC,ShuffleSplit,19,2,0.0004
958,movement_libras,SVC,ShuffleSplit,19,5,0.0004
959,movement_libras,SVC,ShuffleSplit,19,10,0.0004
960,movement_libras,RandomForestClassifier,DBSCV,0,2,0.0227
961,movement_libras,RandomForestClassifier,DBSCV,0,5,0.0218
962,movement_libras,RandomForestClassifier,DBSCV,0,10,0.0223
963,movement_libras,RandomForestClassifier,DBSCV,1,2,0.0218
964,movement_libras,RandomForestClassifier,DBSCV,1,5,0.0215
965,movement_libras,RandomForestClassifier,DBSCV,1,10,0.0219
966,movement_libras,RandomForestClassifier,DBSCV,2,2,0.0219
967,movement_libras,RandomForestClassifier,DBSCV,2,5,0.0217
968,movement_libras,RandomForestClassifier,DBSCV,2,10,0.0217
969,movement_libras,RandomForestClassifier,DBSCV,3,2,0.0211
970,movement_libras,RandomForestClassifier,DBSCV,3,5,0.0214
971,movement_libras,RandomForestClassifier,DBSCV,3,10,0.0212
972,movement_libras,RandomForestClassifier,DBSCV,4,2,0.0212
973,movement_libras,RandomForestClassifier,DBSCV,4,5,0.0211
974,movement_libras,RandomForestClassifier,DBSCV,4,10,0.0212
975,movement_libras,RandomForestClassifier,DBSCV,5,2,0.0214
976,movement_libras,RandomForestClassifier,DBSCV,5,5,0.0211
977,movement_libras,RandomForestClassifier,DBSCV,5,10,0.0214
978,movement_libras,RandomForestClassifier,DBSCV,6,2,0.0216
979,movement_libras,RandomForestClassifier,DBSCV,6,5,0.0245
980,movement_libras,RandomForestClassifier,DBSCV,6,10,0.0219
981,movement_libras,RandomForestClassifier,DBSCV,7,2,0.0240
982,movement_libras,RandomForestClassifier,DBSCV,7,5,0.0210
983,movement_libras,RandomForestClassifier,DBSCV,7,10,0.0209
984,movement_libras,RandomForestClassifier,DBSCV,8,2,0.0230
985,movement_libras,RandomForestClassifier,DBSCV,8,5,0.0211
986,movement_libras,RandomForestClassifier,DBSCV,8,10,0.0213
987,movement_libras,RandomForestClassifier,DBSCV,9,2,0.0212
988,movement_libras,RandomForestClassifier,DBSCV,9,5,0.0228
989,movement_libras,RandomForestClassifier,DBSCV,9,10,0.0213
990,movement_libras,RandomForestClassifier,DBSCV,10,2,0.0213
991,movement_libras,RandomForestClassifier,DBSCV,10,5,0.0214
992,movement_libras,RandomForestClassifier,DBSCV,10,10,0.0212
993,movement_libras,RandomForestClassifier,DBSCV,11,2,0.0215
994,movement_libras,RandomForestClassifier,DBSCV,11,5,0.0210
995,movement_libras,RandomForestClassifier,DBSCV,11,10,0.0213
996,movement_libras,RandomForestClassifier,DBSCV,12,2,0.0211
997,movement_libras,RandomForestClassifier,DBSCV,12,5,0.0216
998,movement_libras,RandomForestClassifier,DBSCV,12,10,0.0213
999,movement_libras,RandomForestClassifier,DBSCV,13,2,0.0212
1000,movement_libras,RandomForestClassifier,DBSCV,13,5,0.0212
1001,movement_libras,RandomForestClassifier,DBSCV,13,10,0.0212
1002,movement_libras,RandomForestClassifier,DBSCV,14,2,0.0210
1003,movement_libras,RandomForestClassifier,DBSCV,14,5,0.0211
1004,movement_libras,RandomForestClassifier,DBSCV,14,10,0.0211
1005,movement_libras,RandomForestClassifier,DBSCV,15,2,0.0223
1006,movement_libras,RandomForestClassifier,DBSCV,15,5,0.0223
1007,movement_libras,RandomForestClassifier,DBSCV,15,10,0.0215
1008,movement_libras,RandomForestClassifier,DBSCV,16,2,0.0217
1009,movement_libras,RandomForestClassifier,DBSCV,16,5,0.0211
1010,movement_libras,RandomForestClassifier,DBSCV,16,10,0.0213
1011,movement_libras,RandomForestClassifier,DBSCV,17,2,0.0211
1012,movement_libras,RandomForestClassifier,DBSCV,17,5,0.0226
1013,movement_libras,RandomForestClassifier,DBSCV,17,10,0.0224
1014,movement_libras,RandomForestClassifier,DBSCV,18,2,0.0213
1015,movement_libras,RandomForestClassifier,DBSCV,18,5,0.0222
1016,movement_libras,RandomForestClassifier,DBSCV,18,10,0.0224
1017,movement_libras,RandomForestClassifier,DBSCV,19,2,0.0225
1018,movement_libras,RandomForestClassifier,DBSCV,19,5,0.0223
1019,movement_libras,RandomForestClassifier,DBSCV,19,10,0.0220
1020,movement_libras,RandomForestClassifier,DOBSCV,0,2,0.0191
1021,movement_libras,RandomForestClassifier,DOBSCV,0,5,0.0121
1022,movement_libras,RandomForestClassifier,DOBSCV,0,10,0.0098
1023,movement_libras,RandomForestClassifier,DOBSCV,1,2,0.0191
1024,movement_libras,RandomForestClassifier,DOBSCV,1,5,0.0120
1025,movement_libras,RandomForestClassifier,DOBSCV,1,10,0.0099
1026,movement_libras,RandomForestClassifier,DOBSCV,2,2,0.0190
1027,movement_libras,RandomForestClassifier,DOBSCV,2,5,0.0122
1028,movement_libras,RandomForestClassifier,DOBSCV,2,10,0.0098
1029,movement_libras,RandomForestClassifier,DOBSCV,3,2,0.0184
1030,movement_libras,RandomForestClassifier,DOBSCV,3,5,0.0115
1031,movement_libras,RandomForestClassifier,DOBSCV,3,10,0.0094
1032,movement_libras,RandomForestClassifier,DOBSCV,4,2,0.0184
1033,movement_libras,RandomForestClassifier,DOBSCV,4,5,0.0114
1034,movement_libras,RandomForestClassifier,DOBSCV,4,10,0.0094
1035,movement_libras,RandomForestClassifier,DOBSCV,5,2,0.0184
1036,movement_libras,RandomForestClassifier,DOBSCV,5,5,0.0115
1037,movement_libras,RandomForestClassifier,DOBSCV,5,10,0.0094
1038,movement_libras,RandomForestClassifier,DOBSCV,6,2,0.0183
1039,movement_libras,RandomForestClassifier,DOBSCV,6,5,0.0114
1040,movement_libras,RandomForestClassifier,DOBSCV,6,10,0.0094
1041,movement_libras,RandomForestClassifier,DOBSCV,7,2,0.0181
1042,movement_libras,RandomForestClassifier,DOBSCV,7,5,0.0114
1043,movement_libras,RandomForestClassifier,DOBSCV,7,10,0.0094
1044,movement_libras,RandomForestClassifier,DOBSCV,8,2,0.0179
1045,movement_libras,RandomForestClassifier,DOBSCV,8,5,0.0115
1046,movement_libras,RandomForestClassifier,DOBSCV,8,10,0.0098
1047,movement_libras,RandomForestClassifier,DOBSCV,9,2,0.0180
1048,movement_libras,RandomForestClassifier,DOBSCV,9,5,0.0115
1049,movement_libras,RandomForestClassifier,DOBSCV,9,10,0.0093
1050,movement_libras,RandomForestClassifier,DOBSCV,10,2,0.0182
1051,movement_libras,RandomForestClassifier,DOBSCV,10,5,0.0114
1052,movement_libras,RandomForestClassifier,DOBSCV,10,10,0.0092
1053,movement_libras,RandomForestClassifier,DOBSCV,11,2,0.0179
1054,movement_libras,RandomForestClassifier,DOBSCV,11,5,0.0113
1055,movement_libras,RandomForestClassifier,DOBSCV,11,10,0.0094
1056,movement_libras,RandomForestClassifier,DOBSCV,12,2,0.0180
1057,movement_libras,RandomForestClassifier,DOBSCV,12,5,0.0115
1058,movement_libras,RandomForestClassifier,DOBSCV,12,10,0.0093
1059,movement_libras,RandomForestClassifier,DOBSCV,13,2,0.0179
1060,movement_libras,RandomForestClassifier,DOBSCV,13,5,0.0114
1061,movement_libras,RandomForestClassifier,DOBSCV,13,10,0.0094
1062,movement_libras,RandomForestClassifier,DOBSCV,14,2,0.0181
1063,movement_libras,RandomForestClassifier,DOBSCV,14,5,0.0115
1064,movement_libras,RandomForestClassifier,DOBSCV,14,10,0.0093
1065,movement_libras,RandomForestClassifier,DOBSCV,15,2,0.0181
1066,movement_libras,RandomForestClassifier,DOBSCV,15,5,0.0114
1067,movement_libras,RandomForestClassifier,DOBSCV,15,10,0.0093
1068,movement_libras,RandomForestClassifier,DOBSCV,16,2,0.0181
1069,movement_libras,RandomForestClassifier,DOBSCV,16,5,0.0125
1070,movement_libras,RandomForestClassifier,DOBSCV,16,10,0.0093
1071,movement_libras,RandomForestClassifier,DOBSCV,17,2,0.0181
1072,movement_libras,RandomForestClassifier,DOBSCV,17,5,0.0116
1073,movement_libras,RandomForestClassifier,DOBSCV,17,10,0.0093
1074,movement_libras,RandomForestClassifier,DOBSCV,18,2,0.0192
1075,movement_libras,RandomForestClassifier,DOBSCV,18,5,0.0121
1076,movement_libras,RandomForestClassifier,DOBSCV,18,10,0.0098
1077,movement_libras,RandomForestClassifier,DOBSCV,19,2,0.0192
1078,movement_libras,RandomForestClassifier,DOBSCV,19,5,0.0120
1079,movement_libras,RandomForestClassifier,DOBSCV,19,10,0.0098
1080,movement_libras,RandomForestClassifier,CBDSCV,0,2,0.0738
1081,movement_libras,RandomForestClassifier,CBDSCV,0,5,0.0665
1082,movement_libras,RandomForestClassifier,CBDSCV,0,10,0.0681
1083,movement_libras,RandomForestClassifier,CBDSCV,1,2,0.0819
1084,movement_libras,RandomForestClassifier,CBDSCV,1,5,0.0756
1085,movement_libras,RandomForestClassifier,CBDSCV,1,10,0.0688
1086,movement_libras,RandomForestClassifier,CBDSCV,2,2,0.0721
1087,movement_libras,RandomForestClassifier,CBDSCV,2,5,0.0699
1088,movement_libras,RandomForestClassifier,CBDSCV,2,10,0.0755
1089,movement_libras,RandomForestClassifier,CBDSCV,3,2,0.0668
1090,movement_libras,RandomForestClassifier,CBDSCV,3,5,0.0655
1091,movement_libras,RandomForestClassifier,CBDSCV,3,10,0.0663
1092,movement_libras,RandomForestClassifier,CBDSCV,4,2,0.0645
1093,movement_libras,RandomForestClassifier,CBDSCV,4,5,0.0720
1094,movement_libras,RandomForestClassifier,CBDSCV,4,10,0.0670
1095,movement_libras,RandomForestClassifier,CBDSCV,5,2,0.0733
1096,movement_libras,RandomForestClassifier,CBDSCV,5,5,0.0679
1097,movement_libras,RandomForestClassifier,CBDSCV,5,10,0.0652
1098,movement_libras,RandomForestClassifier,CBDSCV,6,2,0.0668
1099,movement_libras,RandomForestClassifier,CBDSCV,6,5,0.0631
1100,movement_libras,RandomForestClassifier,CBDSCV,6,10,0.0657
1101,movement_libras,RandomForestClassifier,CBDSCV,7,2,0.0705
1102,movement_libras,RandomForestClassifier,CBDSCV,7,5,0.0805
1103,movement_libras,RandomForestClassifier,CBDSCV,7,10,0.0854
1104,movement_libras,RandomForestClassifier,CBDSCV,8,2,0.0726
1105,movement_libras,RandomForestClassifier,CBDSCV,8,5,0.0699
1106,movement_libras,RandomForestClassifier,CBDSCV,8,10,0.0747
1107,movement_libras,RandomForestClassifier,CBDSCV,9,2,0.0614
1108,movement_libras,RandomForestClassifier,CBDSCV,9,5,0.0750
1109,movement_libras,RandomForestClassifier,CBDSCV,9,10,0.0599
1110,movement_libras,RandomForestClassifier,CBDSCV,10,2,0.0633
1111,movement_libras,RandomForestClassifier,CBDSCV,10,5,0.0690
1112,movement_libras,RandomForestClassifier,CBDSCV,10,10,0.0710
1113,movement_libras,RandomForestClassifier,CBDSCV,11,2,0.0655
1114,movement_libras,RandomForestClassifier,CBDSCV,11,5,0.0641
1115,movement_libras,RandomForestClassifier,CBDSCV,11,10,0.0665
1116,movement_libras,RandomForestClassifier,CBDSCV,12,2,0.0712
1117,movement_libras,RandomForestClassifier,CBDSCV,12,5,0.0724
1118,movement_libras,RandomForestClassifier,CBDSCV,12,10,0.0664
1119,movement_libras,RandomForestClassifier,CBDSCV,13,2,0.0766
1120,movement_libras,RandomForestClassifier,CBDSCV,13,5,0.0676
1121,movement_libras,RandomForestClassifier,CBDSCV,13,10,0.0695
1122,movement_libras,RandomForestClassifier,CBDSCV,14,2,0.0669
1123,movement_libras,RandomForestClassifier,CBDSCV,14,5,0.0621
1124,movement_libras,RandomForestClassifier,CBDSCV,14,10,0.0659
1125,movement_libras,RandomForestClassifier,CBDSCV,15,2,0.0671
1126,movement_libras,RandomForestClassifier,CBDSCV,15,5,0.0652
1127,movement_libras,RandomForestClassifier,CBDSCV,15,10,0.0716
1128,movement_libras,RandomForestClassifier,CBDSCV,16,2,0.0677
1129,movement_libras,RandomForestClassifier,CBDSCV,16,5,0.0581
1130,movement_libras,RandomForestClassifier,CBDSCV,16,10,0.0714
1131,movement_libras,RandomForestClassifier,CBDSCV,17,2,0.0682
1132,movement_libras,RandomForestClassifier,CBDSCV,17,5,0.0615
1133,movement_libras,RandomForestClassifier,CBDSCV,17,10,0.0590
1134,movement_libras,RandomForestClassifier,CBDSCV,18,2,0.0602
1135,movement_libras,RandomForestClassifier,CBDSCV,18,5,0.0686
1136,movement_libras,RandomForestClassifier,CBDSCV,18,10,0.0676
1137,movement_libras,RandomForestClassifier,CBDSCV,19,2,0.0714
1138,movement_libras,RandomForestClassifier,CBDSCV,19,5,0.0762
1139,movement_libras,RandomForestClassifier,CBDSCV,19,10,0.0703
1140,movement_libras,RandomForestClassifier,CBDSCV_Mini,0,2,0.0227
1141,movement_libras,RandomForestClassifier,CBDSCV_Mini,0,5,0.0227
1142,movement_libras,RandomForestClassifier,CBDSCV_Mini,0,10,0.0231
1143,movement_libras,RandomForestClassifier,CBDSCV_Mini,1,2,0.0281
1144,movement_libras,RandomForestClassifier,CBDSCV_Mini,1,5,0.0280
1145,movement_libras,RandomForestClassifier,CBDSCV_Mini,1,10,0.0285
1146,movement_libras,RandomForestClassifier,CBDSCV_Mini,2,2,0.0193
1147,movement_libras,RandomForestClassifier,CBDSCV_Mini,2,5,0.0195
1148,movement_libras,RandomForestClassifier,CBDSCV_Mini,2,10,0.0194
1149,movement_libras,RandomForestClassifier,CBDSCV_Mini,3,2,0.0245
1150,movement_libras,RandomForestClassifier,CBDSCV_Mini,3,5,0.0243
1151,movement_libras,RandomForestClassifier,CBDSCV_Mini,3,10,0.0245
1152,movement_libras,RandomForestClassifier,CBDSCV_Mini,4,2,0.0173
1153,movement_libras,RandomForestClassifier,CBDSCV_Mini,4,5,0.0175
1154,movement_libras,RandomForestClassifier,CBDSCV_Mini,4,10,0.0180
1155,movement_libras,RandomForestClassifier,CBDSCV_Mini,5,2,0.0337
1156,movement_libras,RandomForestClassifier,CBDSCV_Mini,5,5,0.0315
1157,movement_libras,RandomForestClassifier,CBDSCV_Mini,5,10,0.0311
1158,movement_libras,RandomForestClassifier,CBDSCV_Mini,6,2,0.0259
1159,movement_libras,RandomForestClassifier,CBDSCV_Mini,6,5,0.0260
1160,movement_libras,RandomForestClassifier,CBDSCV_Mini,6,10,0.0256
1161,movement_libras,RandomForestClassifier,CBDSCV_Mini,7,2,0.0242
1162,movement_libras,RandomForestClassifier,CBDSCV_Mini,7,5,0.0248
1163,movement_libras,RandomForestClassifier,CBDSCV_Mini,7,10,0.0253
1164,movement_libras,RandomForestClassifier,CBDSCV_Mini,8,2,0.0239
1165,movement_libras,RandomForestClassifier,CBDSCV_Mini,8,5,0.0238
1166,movement_libras,RandomForestClassifier,CBDSCV_Mini,8,10,0.0242
1167,movement_libras,RandomForestClassifier,CBDSCV_Mini,9,2,0.0270
1168,movement_libras,RandomForestClassifier,CBDSCV_Mini,9,5,0.0300
1169,movement_libras,RandomForestClassifier,CBDSCV_Mini,9,10,0.0275
1170,movement_libras,RandomForestClassifier,CBDSCV_Mini,10,2,0.0204
1171,movement_libras,RandomForestClassifier,CBDSCV_Mini,10,5,0.0205
1172,movement_libras,RandomForestClassifier,CBDSCV_Mini,10,10,0.0207
1173,movement_libras,RandomForestClassifier,CBDSCV_Mini,11,2,0.0274
1174,movement_libras,RandomForestClassifier,CBDSCV_Mini,11,5,0.0267
1175,movement_libras,RandomForestClassifier,CBDSCV_Mini,11,10,0.0265
1176,movement_libras,RandomForestClassifier,CBDSCV_Mini,12,2,0.0201
1177,movement_libras,RandomForestClassifier,CBDSCV_Mini,12,5,0.0204
1178,movement_libras,RandomForestClassifier,CBDSCV_Mini,12,10,0.0201
1179,movement_libras,RandomForestClassifier,CBDSCV_Mini,13,2,0.0202
1180,movement_libras,RandomForestClassifier,CBDSCV_Mini,13,5,0.0202
1181,movement_libras,RandomForestClassifier,CBDSCV_Mini,13,10,0.0202
1182,movement_libras,RandomForestClassifier,CBDSCV_Mini,14,2,0.0266
1183,movement_libras,RandomForestClassifier,CBDSCV_Mini,14,5,0.0264
1184,movement_libras,RandomForestClassifier,CBDSCV_Mini,14,10,0.0266
1185,movement_libras,RandomForestClassifier,CBDSCV_Mini,15,2,0.0210
1186,movement_libras,RandomForestClassifier,CBDSCV_Mini,15,5,0.0210
